A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
6.0,299.84304897885363,1.0,0.4474950250700954,55.87944783000605,1.0,0.9683209519158912,235.10053480836734,1.0,0.775801229964415,234.69063216259195,1.0,0.23134623756211406,62.3124621602379,1.0,0.38299004693945526,4.5,4.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,policy_rfr0,dikesnet,55790658.3281661,0,538900000.0,0.0,0.04881697528939302
80.0,78.42195246845026,1.5,0.8215047166106201,242.72503714515832,10,0.20720461803920429,101.547745082804,10,0.04498993261205412,216.4953139264836,1.0,0.2044603817383223,224.4945241977632,10,0.01694716750660956,4.5,4.5,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,policy_rfr0,dikesnet,1592419584.338614,0,538900000.0,0.0,3.3267308240414093
113.0,188.48237124426458,1.5,0.18772683085139988,348.0271497937971,1.0,0.5253921201359065,305.26218302037364,1.0,0.9051663462983253,230.3421118762708,1.5,0.08309468657058913,309.2441267026105,10,0.3965070970583385,3.5,3.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,policy_rfr0,dikesnet,95744441.50664589,0,538900000.0,0.0,0.06726203428761787
87.0,202.49712701412915,1.0,0.7485125398945048,181.73345847390374,1.0,0.8577164701215471,228.87245666006243,10,0.40741800525501043,272.3798412795135,1.5,0.1703675337850282,325.8259824467266,1.5,0.6754121788523545,4.5,2.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,policy_rfr0,dikesnet,156819753.6103752,0,538900000.0,0.0,0.19460689732089254
111.0,139.22497267545901,1.0,0.6645126546457054,93.5037865005534,1.5,0.38123102663835867,250.37841931583398,1.5,0.008257818295105957,50.38004563426149,1.0,0.36151959886359486,193.9394174262006,10,0.4094509506454452,1.5,1.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,policy_rfr0,dikesnet,2418345943.5918756,0,538900000.0,0.0,3.1350392946717203
6.0,232.58177968802676,1.5,0.3116224362452713,288.9028922416159,10,0.5960581652757383,59.92526196427454,10,0.4667164364879432,168.21824700960553,10,0.9570705048417648,143.52260805581506,10,0.59438231005525,2.5,3.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,policy_rfr0,dikesnet,84499736.86739317,0,538900000.0,0.0,0.12652893884444477
56.0,315.3720030523926,10,0.6424168241022448,165.0981068802537,1.0,0.08693001914508346,258.6826488770897,1.5,0.6097322700830519,61.296158582383214,1.5,0.8562621332275364,104.81338788049169,1.5,0.07975194479043077,1.5,4.5,4.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,policy_rfr0,dikesnet,524443115.08918613,0,538900000.0,0.0,0.5017874512320963
16.0,191.33506367011765,1.0,0.33992128606648414,210.41918447522391,10,0.1066729613222009,55.11328263565312,1.5,0.7381629904508594,338.72830911154443,10,0.8571923371312815,203.208453769971,1.0,0.1850962087528815,4.5,4.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,policy_rfr0,dikesnet,391409216.3764155,0,538900000.0,0.0,0.38134193571140307
15.0,38.68693200872582,10,0.5464705865748689,319.8109032761398,1.5,0.3586829512237429,333.71122483307863,1.0,0.26978182807989,268.7049452100978,10,0.1802253131319499,116.75343352431467,10,0.9416834133131644,3.5,4.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,policy_rfr0,dikesnet,250716067.33475077,0,538900000.0,0.0,0.3006699637173801
32.0,137.63477348875085,1.5,0.03299349901741735,257.75421678416257,1.0,0.706777892043497,82.60309007911005,10,0.0009692766927136379,193.99660275907718,10,0.9882905335019518,234.12879241785384,10,0.9409338371415696,4.5,1.5,2.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,policy_rfr0,dikesnet,2039090950.4780245,0,538900000.0,0.0,3.1688744459582585
