A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1480,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1481,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1482,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1483,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1484,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1485,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1486,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1487,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1488,dikesnet,30457788.770383287,729154835.0988986,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1489,dikesnet,30457788.770383287,708681471.4023209,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1490,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,8.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1491,dikesnet,30457788.770383287,704377572.8590547,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,2.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1492,dikesnet,30457788.770383287,655772672.2619113,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,1.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1493,dikesnet,30457788.770383287,608926674.3750397,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,6.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1494,dikesnet,12106185.516864507,710008584.2884493,0.0,1117.2188147389047,0.00201990431103
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,4.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1495,dikesnet,30457788.770383287,654949119.675291,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,9.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1496,dikesnet,30457788.770383287,690924975.8183925,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,1.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1497,dikesnet,30457788.770383287,663487190.5719445,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,7.0,5.0,7.0,8.0,4.0,3.0,0,1498,dikesnet,30457788.770383287,673325336.2833027,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,8.0,7.0,8.0,4.0,3.0,0,1499,dikesnet,30457788.770383287,671192011.1647772,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,3.0,0,1500,dikesnet,30457788.770383287,665229839.0551698,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,3.0,4.0,3.0,0,1501,dikesnet,30457788.770383287,633770787.3798763,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,1.0,3.0,0,1502,dikesnet,30457788.770383287,651424553.6090188,0.0,1999.2177042978783,0.009841834624477953
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,5.0,3.0,8.0,0.0,7.0,1.0,2.0,3.0,5.0,7.0,8.0,4.0,0.0,0,1503,dikesnet,30457788.770383287,665229839.0551698,0.0,0.0,0.08201528853731627
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1504,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1505,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1506,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1507,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1508,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1509,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1510,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1511,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1512,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1513,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1514,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1515,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1516,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1517,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1518,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1519,dikesnet,13268482.744823333,707324726.347761,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1520,dikesnet,13268482.744823333,727798090.0443387,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1521,dikesnet,13268482.744823333,779198616.7401924,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,5.0,2.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1522,dikesnet,13268482.744823333,746827820.8029857,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,3.0,1.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1523,dikesnet,13268482.744823333,787601108.9555062,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,8.0,6.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1524,dikesnet,13268482.744823333,839415378.2876301,0.0,0.0,0.017708181749901186
105.0,264.69594413274626,10,0.6041068389423897,337.3462160229232,1.0,0.6485080535276512,153.32507353825906,10,0.5959224798525062,303.6570685222138,1.5,0.8309791674527969,243.47137970624567,1.0,0.08699437550628697,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,2.0,1.0,0.0,4.0,9.0,1.0,7.0,8.0,7.0,3.0,1.0,0.0,0,1525,dikesnet,30457788.770383287,731527241.9686192,0.0,0.0,0.08201528853731627
