discount rate 0,discount rate 1,A.0_ID flood wave shape,A.1_Bmax,A.1_pfail,A.1_Brate,A.2_Bmax,A.2_pfail,A.2_Brate,A.3_Bmax,A.3_pfail,A.3_Brate,A.4_Bmax,A.4_pfail,A.4_Brate,A.5_Bmax,A.5_pfail,A.5_Brate,0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,EWS_DaysToThreat,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,8.0,4.0,0.0,2.0,4.0,2.0,3.0,reference,4190,dikesnet,8105808.4654024895,427824731.94659525,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,4.0,6.0,8.0,4.0,0.0,2.0,4.0,2.0,3.0,reference,4191,dikesnet,8105808.4654024895,460848309.9150553,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,6.0,8.0,4.0,0.0,2.0,4.0,2.0,3.0,reference,4192,dikesnet,8105808.4654024895,365638393.4701163,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,8.0,4.0,0.0,2.0,4.0,2.0,3.0,reference,4193,dikesnet,8105808.4654024895,478278240.5538851,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,8.0,8.0,4.0,0.0,2.0,4.0,2.0,3.0,reference,4194,dikesnet,8105808.4654024895,445248211.16208434,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,8.0,4.0,0.0,2.0,4.0,2.0,3.0,reference,4195,dikesnet,8105808.4654024895,427824731.94659525,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,8.0,1.0,0.0,2.0,4.0,2.0,3.0,reference,4196,dikesnet,8105808.4654024895,419838178.1511298,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,8.0,4.0,0.0,2.0,4.0,2.0,3.0,reference,4197,dikesnet,8105808.4654024895,427824731.94659525,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,8.0,4.0,0.0,0.0,4.0,2.0,3.0,reference,4198,dikesnet,12465908.441516772,420492651.7270735,0.0,978.2172795452855,0.0008735374923916926
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,8.0,4.0,0.0,2.0,5.0,2.0,3.0,reference,4199,dikesnet,8105808.4654024895,432202223.368765,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,8.0,4.0,0.0,2.0,4.0,4.0,3.0,reference,4200,dikesnet,8105808.4654024895,434457789.9276296,0.0,623.16915999601,0.0005828135644240578
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,8.0,4.0,0.0,2.0,4.0,2.0,1.0,reference,4201,dikesnet,8105808.4654024895,427824731.94659525,0.0,302.14262302836846,0.0017484406932721736
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4202,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4203,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4204,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4205,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4206,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4207,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4208,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4209,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4210,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4211,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4212,dikesnet,12465908.441516772,432621346.18121564,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4213,dikesnet,12465908.441516772,527831262.62615466,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4214,dikesnet,12465908.441516772,405408825.7750924,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,6.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4215,dikesnet,12465908.441516772,438438855.16689324,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4216,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,4.0,0.0,0.0,5.0,4.0,1.0,reference,4217,dikesnet,12465908.441516772,467036280.411222,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4218,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,2.0,5.0,4.0,1.0,reference,4219,dikesnet,8105808.4654024895,466381806.8352783,0.0,302.14262302836846,0.0017484406932721736
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,4.0,4.0,1.0,reference,4220,dikesnet,12465908.441516772,454445577.9268574,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,2.0,1.0,reference,4221,dikesnet,12465908.441516772,452190011.3679928,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,3.0,reference,4222,dikesnet,12465908.441516772,459049726.6157565,0.0,978.2172795452855,0.0008735374923916926
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,8.0,8.0,1.0,0.0,0.0,5.0,4.0,1.0,reference,4223,dikesnet,12465908.441516772,459049726.6157565,0.0,474.2871658401384,0.002620612477175078
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4224,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4225,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4226,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4227,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4228,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4229,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4230,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4231,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4232,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4233,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4234,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4235,dikesnet,42552084.16823333,426150659.061269,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4236,dikesnet,42552084.16823333,341335754.2754427,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4237,dikesnet,42229153.805393614,418299368.57289934,0.0,0.0,0.05585868610037917
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,6.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4238,dikesnet,36446109.363500826,412013810.64200854,0.0,0.0,0.04605009897694444
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,3.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4239,dikesnet,34947114.54330067,386441596.2802373,0.0,0.0,0.03713749612029514
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,4.0,9.0,6.0,1.0,9.0,0.0,reference,4240,dikesnet,42552084.16823333,377921233.50932926,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,0.0,reference,4241,dikesnet,42552084.16823333,383263879.9994027,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,9.0,1.0,9.0,0.0,reference,4242,dikesnet,42552084.16823333,390783911.72767115,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,2.0,9.0,0.0,reference,4243,dikesnet,22170624.081368677,387681865.22610825,0.0,0.0,0.03176100535307445
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,8.0,0.0,reference,4244,dikesnet,42552084.16823333,378454674.2148807,0.0,0.0,0.05282688176158812
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,2.0,6.0,9.0,6.0,1.0,9.0,2.0,reference,4245,dikesnet,42552084.16823333,383263879.9994027,0.0,2187.9197313579302,0.007924032264238219
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4246,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4247,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4248,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4249,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4250,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4251,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4252,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4253,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4254,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4255,dikesnet,18677320.957832266,451852978.77130896,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4256,dikesnet,18677320.957832266,414997571.84231085,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,6.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4257,dikesnet,18677320.957832266,499812476.6281372,0.0,989.6640990464385,0.003568574165274081
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,6.0,3.0,4.0,9.0,9.0,2.0,8.0,2.0,reference,4258,dikesnet,8459679.651703523,411558075.3296943,0.0,415.4574135571088,0.0013942255390706694
