A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
42.0,66.33800419774494,1.0,0.19204175576386953,237.5651281027642,1.5,0.4249345465878022,63.854513863374564,1.0,0.5970128325980479,285.6783926999515,1.0,0.37636964072089946,323.1096622030025,1.0,0.07916640819883426,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1684,policy_dikeheighten0,dikesnet,49097776.18817506,736759184.0639018,0.0,0.0,0.06649663366183348
17.0,303.11863567696014,1.5,0.20598707059105711,90.57974999880076,1.5,0.19707742779833795,280.39872585948916,1.0,0.32054979925754934,79.35393375740813,1.0,0.8836189056941072,261.77740037063745,10,0.1303410046534254,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1685,policy_dikeheighten0,dikesnet,74064772.1634231,736759184.0639018,0.0,0.0,0.05097206578917934
71.0,340.49345323436216,10,0.16116228608022423,248.78846000912833,10,0.013020467336832113,222.30979504009625,1.5,0.1322641183620594,321.9282624629333,1.0,0.6370192093265544,125.71508850812718,1.5,0.3847478475002351,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1686,policy_dikeheighten0,dikesnet,39246520.55742834,736759184.0639018,0.0,0.0,0.03599952673229376
7.0,266.995394094059,10,0.24185010932328166,217.35904271752221,1.0,0.11267122223250602,233.1347613122493,1.5,0.6594189704330089,331.31723184065305,10,0.5496473559098096,249.42687997625842,1.5,0.4297655148393908,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1687,policy_dikeheighten0,dikesnet,6372300.954308335,736759184.0639018,0.0,0.0,0.009097043034173857
50.0,108.79372516819373,10,0.3454029364655043,141.48159530009218,1.0,0.9761005632779786,317.5686642830895,10,0.4029618400658366,109.01020095193641,1.0,0.22268011443426003,53.81283004085624,10,0.6712938031413241,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1688,policy_dikeheighten0,dikesnet,4313724.6948492825,736759184.0639018,0.0,0.0,0.004719691667918211
107.0,349.83522618478895,1.0,0.9175132151737752,102.91077549096673,1.0,0.4722867255147446,260.8775610538395,1.0,0.6850880225922529,278.36745739734437,1.0,0.6788238873573699,257.47140054634195,1.0,0.6309931148250287,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1689,policy_dikeheighten0,dikesnet,1969183.0051442895,736759184.0639018,0.0,0.0,0.002744710217387889
42.0,100.99214493230731,1.0,0.014067788916507227,227.65476430112534,1.0,0.9391753378031834,308.0518738634138,1.0,0.88128231369333,175.5494901084887,1.5,0.11668254775810626,139.11193059945188,10,0.2039270893731202,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1690,policy_dikeheighten0,dikesnet,58967875.16215001,736759184.0639018,0.0,0.0,0.0477287406279122
46.0,271.71077567558325,1.0,0.8244236647826915,89.51651150446807,1.5,0.7097763185490675,335.95017141080774,1.5,0.17661501974092772,87.00346238751362,1.0,0.6311816678798587,248.16621795116254,1.5,0.3985838712872886,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1691,policy_dikeheighten0,dikesnet,8194457.258367806,736759184.0639018,0.0,0.0,0.013153552535664945
20.0,274.4247574877453,1.5,0.9326350196805367,126.12769674624613,1.0,0.7466236854774794,293.103492717654,10,0.9667978166561989,285.1878177887261,10,0.24038619916454027,170.34764861747988,10,0.5576700411768374,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1692,policy_dikeheighten0,dikesnet,11655010.527034476,736759184.0639018,0.0,0.0,0.010474761749841724
17.0,341.99742872000803,1.5,0.2081357385507595,44.389974568640426,10,0.19752299649916952,154.57328184467508,1.5,0.09762068888392622,274.79434835851464,1.5,0.9928116523937104,108.04294599399117,10,0.9515597298520316,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1693,policy_dikeheighten0,dikesnet,10360547.287148235,736759184.0639018,0.0,0.0,0.02325771079396053
64.0,31.963240279242605,1.5,0.8972073599119419,112.49538969473106,10,0.9676319417477431,110.0242239117368,1.5,0.008623388503076451,307.2802247447018,1.0,0.21241887883574645,309.86747505318436,1.0,0.2017406640725807,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1694,policy_dikeheighten0,dikesnet,183069038.7395765,736759184.0639018,0.0,0.0,0.3122525309029618
131.0,112.63772137939168,10,0.8966007831126881,315.60845600803043,1.0,0.0970233629967169,219.0954699939109,1.5,0.3048093701508116,48.13905794881626,1.0,0.1052895515728494,150.55398234392746,1.0,0.7607833725354136,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1695,policy_dikeheighten0,dikesnet,8975182.741930848,736759184.0639018,0.0,0.0,0.0055440112982311635
100.0,217.89633564228936,1.5,0.666507955017559,321.25398039894367,1.5,0.38925163249148304,212.8842562504666,1.0,0.17547544253414749,89.99552519925058,1.0,0.004686481663011615,102.69566931979669,10,0.5063153919485015,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1696,policy_dikeheighten0,dikesnet,36191165.1870889,736759184.0639018,0.0,0.0,0.01879044857776773
62.0,257.49752834644767,1.0,0.23043759400107078,185.62837310965756,1.5,0.3737016992799366,264.4383096694669,1.5,0.2999085961139585,284.8732554804532,10,0.31176921746865904,215.65143099321105,1.0,0.9272117143103967,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1697,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
64.0,282.45677348519104,10,0.2932070369716164,281.75671964563514,1.5,0.15761373950047392,328.048795187199,1.0,0.7154771734602807,173.8578684079712,10,0.9509839323884629,158.17686987422513,10,0.30301442034320086,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1698,policy_dikeheighten0,dikesnet,31109581.730134215,736759184.0639018,0.0,0.0,0.02171109083706828
55.0,131.29531387609836,10,0.6860740704702176,164.150503630247,1.5,0.262574066198744,161.4705965734328,1.5,0.8078133392180933,288.0692125106707,1.0,0.6327677388410223,242.74001118731942,1.0,0.882155475397553,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1699,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
92.0,251.13113689755545,1.0,0.8685250442087903,224.15911352821266,10,0.6726708232500505,258.86084787557354,1.5,0.1304875381382592,39.18431612980727,1.5,0.7277523610647595,214.24292619995614,1.0,0.6135116168405351,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1700,policy_dikeheighten0,dikesnet,7785682.406969528,736759184.0639018,0.0,0.0,0.013961446527275052
44.0,106.76285219608863,10,0.5681632383079027,257.7973796343289,10,0.6164754441761772,62.531470674580234,1.5,0.04834328135438579,323.610008757744,1.0,0.8147793799605939,131.19965111476938,1.5,0.34270297356304685,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1701,policy_dikeheighten0,dikesnet,29730699.774545416,736759184.0639018,0.0,0.0,0.06011474530204487
113.0,61.71593384384956,1.0,0.6724716183714893,332.92856396655475,10,0.9608075723913129,114.76048081192188,10,0.21613007552212724,237.41326006648833,10,0.8720879048689448,75.85874256135504,1.0,0.6590374079075422,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1702,policy_dikeheighten0,dikesnet,842036.0707309213,736759184.0639018,0.0,0.0,0.0007664017423099563
72.0,93.35758467083788,10,0.18671653522128806,146.50227264782444,1.0,0.6852895930933496,185.92652477945114,1.0,0.5919519878346997,283.6993369086954,1.0,0.5647531718554805,253.23357288215527,1.0,0.69633118831462,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1703,policy_dikeheighten0,dikesnet,4055211.056460787,736759184.0639018,0.0,0.0,0.0028516326204646044
104.0,281.3976003208239,1.0,0.7199127121944964,167.72351512158187,10,0.9299221834000493,332.7058641685388,1.5,0.08536486985252029,68.17435579087402,10,0.3428502161205194,91.33282587279442,1.5,0.5213765255397942,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1704,policy_dikeheighten0,dikesnet,23195826.071264293,736759184.0639018,0.0,0.0,0.03203394617625452
57.0,79.33643569878278,10,0.5148349967927155,131.52383574829588,1.5,0.0013288647936367428,313.9615787628002,1.5,0.4543591024955514,208.98614274459578,1.0,0.8686939186881426,319.322660139296,1.0,0.036463141075320664,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1705,policy_dikeheighten0,dikesnet,208845516.72672012,736759184.0639018,0.0,0.0,0.1804110267647973
25.0,193.0133371915722,1.5,0.4808414368592694,132.01908422013219,1.0,0.8737167283609953,234.8247291393787,1.0,0.8526572048224782,184.08051783680042,1.0,0.5001448069503963,243.44507617727135,10,0.928946858941819,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1706,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
108.0,297.36430561896265,1.0,0.6554518464884674,106.82943335328153,1.0,0.9345079082167014,203.31104056859286,10,0.10302976837529965,152.1420228050208,1.5,0.3272416733483388,291.86379315616693,1.5,0.6966485159969521,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1707,policy_dikeheighten0,dikesnet,7790024.165225876,736759184.0639018,0.0,0.0,0.013975161072809758
78.0,339.6862766753784,1.0,0.36801277058478155,275.9034602207319,1.0,0.13254840633676224,300.453757843192,1.0,0.20403038084611558,305.7183623750149,1.5,0.2380358514239179,75.552368129764,10,0.2587689105682364,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1708,policy_dikeheighten0,dikesnet,40551503.1911746,736759184.0639018,0.0,0.0,0.03790351941167844
13.0,121.08277021559402,1.5,0.1544411654505401,35.70695821517979,10,0.49832442065010163,68.10203841018473,1.5,0.40334574860784,74.13610322711362,10,0.19763426170344583,286.8981987509046,1.5,0.9848745192222661,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1709,policy_dikeheighten0,dikesnet,93742.62240123648,736759184.0639018,0.0,0.0,5.363089970332612e-05
43.0,192.6127436155004,1.5,0.8541765900252206,83.21310695320804,1.0,0.5687071715746213,201.70245988881493,1.5,0.7497259643340856,110.46930421742431,1.0,0.8553746393195294,201.54256071340302,1.5,0.19325845049196944,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1710,policy_dikeheighten0,dikesnet,38599821.88265864,736759184.0639018,0.0,0.0,0.03477614080622611
65.0,307.2972905952107,1.5,0.13534941227628658,236.18341621509273,1.5,0.5702973756708388,204.21382197928946,10,0.21037075527758514,160.40139443864305,10,0.42668065851849435,39.1083612928444,1.5,0.11025504683537882,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1711,policy_dikeheighten0,dikesnet,43870612.58327543,736759184.0639018,0.0,0.0,0.06025395949303501
131.0,308.91367115999145,1.0,0.5482838693153856,181.6520929657852,1.5,0.86216324751834,100.27831267256491,1.5,0.4805178194932222,155.52659664137468,10,0.6864371438516962,81.21229315606209,1.0,0.9805635552451131,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1712,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
30.0,55.60125196700226,1.0,0.33683788688220845,61.88879357948207,1.5,0.5910904033132962,257.09941699744564,10,0.18773887056713107,87.97208408353606,1.0,0.553212219245414,276.67324204777384,10,0.7330610624325093,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1713,policy_dikeheighten0,dikesnet,2017221.0247240702,736759184.0639018,0.0,0.0,0.003650064672627253
11.0,154.03254786506,10,0.5417772082216277,75.8352447425666,10,0.03000158732496941,163.1099908723423,1.5,0.4644116374957874,294.0472875643979,1.0,0.4146011244227864,63.734503381253,1.0,0.5639131645830682,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1714,policy_dikeheighten0,dikesnet,12478254.940498652,736759184.0639018,0.0,0.0,0.014629614575675454
56.0,42.43541805187106,10,0.4976395476802005,53.13359758032499,1.0,0.7083301086234228,76.5552370392748,10,0.6800734953639166,271.9427905596393,10,0.11813255293205764,229.41447292141794,1.5,0.5462368045786083,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1715,policy_dikeheighten0,dikesnet,2139557.1384058124,736759184.0639018,0.0,0.0,0.0012100637443032247
64.0,250.7130325711003,1.5,0.8751839103840885,236.21828333030524,1.5,0.9531567332626252,196.4391515858274,1.0,0.44639238908394346,214.19981356276304,1.0,0.9907400701333461,34.08082734670332,1.5,0.9803012490402803,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1716,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
25.0,32.04048927564791,1.0,0.30696962657799537,167.20617647166867,1.0,0.829945052700842,143.0465515729658,1.5,0.2717506177575054,76.28145073887835,1.5,0.05847576674463619,289.82963684802434,1.0,0.679601279606565,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1717,policy_dikeheighten0,dikesnet,3632071.456472032,736759184.0639018,0.0,0.0,0.0024391047994528833
111.0,196.87127447125977,1.0,0.6277016443392635,282.65209700111114,10,0.7037495738751326,82.72540595681855,1.5,0.37735459415285605,128.7230029273661,10,0.39029891652288645,105.34508800481157,1.5,0.2428210168275601,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1718,policy_dikeheighten0,dikesnet,17566966.28434721,736759184.0639018,0.0,0.0,0.019839537345428173
102.0,291.088453943105,1.5,0.9944327817538783,163.9807353680068,1.0,0.6590831973366215,209.73891205807854,1.5,0.047445175798960855,55.6601535470689,10,0.4055499900708704,157.8398768510948,1.0,0.8346134966444549,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1719,policy_dikeheighten0,dikesnet,19647549.481364734,736759184.0639018,0.0,0.0,0.05311439820995064
71.0,287.7653728504588,1.0,0.0065531405499403735,280.28098023181775,10,0.6202930260536457,243.74335484549508,1.0,0.09508777948076455,266.3581916851155,1.0,0.9837947819319062,42.8460286284331,1.5,0.39648145312910643,3.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1720,policy_dikeheighten0,dikesnet,151631135.27907762,736759184.0639018,0.0,0.0,0.12824194066782527
46.0,146.1816892950495,1.5,0.27245083462849545,35.51518624655667,10,0.9388533578056503,209.87836571642362,1.5,0.13843842662855743,207.2462392641791,1.5,0.5661019810113601,100.71065607525895,10,0.8654429658323346,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1721,policy_dikeheighten0,dikesnet,2418885.358723279,736759184.0639018,0.0,0.0,0.006660215930383675
118.0,136.51213709102166,10,0.5222291885145653,264.17263273795675,10,0.8408550652171897,171.4895292605923,1.0,0.20056017142458815,252.6217426784379,1.0,0.5789423394071815,82.39641574552097,1.5,0.7601066380506762,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1722,policy_dikeheighten0,dikesnet,2025607.30295015,736759184.0639018,0.0,0.0,0.003676554861119468
112.0,64.56283138525576,10,0.9283457239963134,234.39947687576284,1.0,0.2654517174943365,131.44576032072084,1.0,0.611281411316619,143.59032771009012,10,0.7583694386035353,200.55716650571728,1.0,0.5960974935739011,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1723,policy_dikeheighten0,dikesnet,15557742.103457348,736759184.0639018,0.0,0.0,0.01093045683130359
80.0,234.54471983367998,10,0.5850841264981802,145.84842989807876,10,0.6969277506321133,301.5807482043693,1.0,0.04700610882802817,162.5360705133382,1.0,0.9816763108058096,251.67660448093457,1.5,0.02236474524641658,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1724,policy_dikeheighten0,dikesnet,141696218.81693706,736759184.0639018,0.0,0.0,0.18093293377990208
47.0,310.2427983371819,10,0.6488478795254073,138.7362553123953,1.5,0.3400511191433205,47.14321779905169,10,0.3237045853356331,290.93777909279004,1.5,0.5180537133062197,257.2072039860237,1.5,0.905732963923735,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1725,policy_dikeheighten0,dikesnet,0.0,736759184.0639018,0.0,0.0,0.0
87.0,100.15721728176895,1.5,0.7129838123521769,175.15061472626184,10,0.415621708201849,160.633733785222,10,0.46056555948288164,226.95766712846546,1.5,0.35126794781990894,348.4827430949486,1.5,0.6717163265868672,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1726,policy_dikeheighten0,dikesnet,7525146.935214907,736759184.0639018,0.0,0.0,0.005292365595180509
126.0,149.41340693077058,10,0.44842451944189937,301.4034183716902,10,0.9124849622576576,65.04801570888526,1.5,0.811822061332718,146.82091434581469,1.0,0.1950484424180381,336.14364409299435,10,0.2706043247732348,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1727,policy_dikeheighten0,dikesnet,39461167.228544414,736759184.0639018,0.0,0.0,0.03509644346434719
4.0,293.00817508356704,1.0,0.9726057164475955,235.30785406774956,10,0.15468946399286584,272.18752177556075,1.5,0.8064607582748224,320.3377084665722,1.0,0.4550386847405469,198.96370553397716,10,0.1949588647506873,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,6.0,4.0,4.0,6.0,6.0,9.0,5.0,9.0,1.0,3.0,9.0,9.0,1728,policy_dikeheighten0,dikesnet,24184717.057568558,736759184.0639018,0.0,0.0,0.03328529154408247
