A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
86.0,280.46875,1.5,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.77880859375,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866,Policy 0,dikesnet,636399110.1847819,0,0.0,0.0,0.719202574783153
86.0,280.46875,1.0,0.14306640625,344.21875,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.0,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.71240234375,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,202.03125,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.74560546875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,140.78125,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.40087890625,208.28125,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,349.21875,1.0,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.5,0.63818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.32470703125,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878,Policy 0,dikesnet,2126905959.6931357,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879,Policy 0,dikesnet,1724205666.7161121,0,0.0,0.0,1.1015729639181846
86.0,280.46875,1.0,0.14306640625,298.28125,1.5,0.27294921875,107.96875,1.5,0.32763671875,342.96875,1.0,0.42529296875,208.28125,1.0,0.63818359375,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880,Policy 0,dikesnet,2367247011.276943,0,0.0,0.0,1.1015729639181846
86.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881,Policy 0,dikesnet,150838006.39945248,0,0.0,0.0,0.13988181874062505
25.0,280.46875,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.0,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.14306640625,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884,Policy 0,dikesnet,1969280984.838327,0,0.0,0.0,1.104898988481593
25.0,190.78125,1.5,0.77880859375,298.28125,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.5,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1886,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.27294921875,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887,Policy 0,dikesnet,205130620.49365824,0,0.0,0.0,0.1563096102732958
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,107.96875,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.32763671875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890,Policy 0,dikesnet,418295687.84164727,0,0.0,0.0,0.6036413832537559
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,342.96875,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.42529296875,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893,Policy 0,dikesnet,166308192.4031322,0,0.0,0.0,0.1547775274834222
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,208.28125,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.0,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.63818359375,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896,Policy 0,dikesnet,98804357.756035,0,0.0,0.0,0.10338394740937742
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897,Policy 0,dikesnet,182676306.26129055,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898,Policy 0,dikesnet,133053931.81617442,0,0.0,0.0,0.14356292065188656
25.0,190.78125,1.5,0.77880859375,344.21875,1.0,0.71240234375,202.03125,1.5,0.74560546875,140.78125,1.0,0.40087890625,349.21875,1.5,0.32470703125,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899,Policy 0,dikesnet,151600629.87393275,0,0.0,0.0,0.14356292065188656
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
58.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901,Policy 0,dikesnet,2051852786.3490696,0,0.0,0.0,2.064429369476819
119.0,110.78125,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.0,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.52880859375,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904,Policy 0,dikesnet,2289987656.1068735,0,0.0,0.0,2.1790674102549064
119.0,40.46875,1.5,0.89306640625,104.21875,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.46240234375,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907,Policy 0,dikesnet,2097302328.670097,0,0.0,0.0,2.1001979985921113
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,282.03125,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.0,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.99560546875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910,Policy 0,dikesnet,254580923.8534006,0,0.0,0.0,0.14062873129230752
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,220.78125,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.65087890625,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,109.21875,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1915,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.07470703125,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917,Policy 0,dikesnet,2076050996.9791656,0,0.0,0.0,2.088792162901769
119.0,40.46875,1.5,0.89306640625,218.28125,1.5,0.52294921875,187.96875,1.5,0.07763671875,262.96875,1.0,0.67529296875,128.28125,1.0,0.38818359375,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918,Policy 0,dikesnet,1594097198.6436806,0,0.0,0.0,2.088792162901769
119.0,110.78125,1.0,0.52880859375,104.21875,1.5,0.46240234375,282.03125,1.0,0.99560546875,220.78125,1.0,0.65087890625,109.21875,1.0,0.07470703125,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919,Policy 0,dikesnet,1044730957.6452632,0,0.0,0.0,0.6969037319866423
58.0,40.46875,1.0,0.52880859375,104.21875,1.5,0.46240234375,282.03125,1.0,0.99560546875,220.78125,1.0,0.65087890625,109.21875,1.0,0.07470703125,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920,Policy 0,dikesnet,819424042.5520015,0,0.0,0.0,0.551367679656263
58.0,110.78125,1.5,0.52880859375,104.21875,1.5,0.46240234375,282.03125,1.0,0.99560546875,220.78125,1.0,0.65087890625,109.21875,1.0,0.07470703125,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921,Policy 0,dikesnet,817928555.2508281,0,0.0,0.0,0.550172069958283
58.0,110.78125,1.0,0.89306640625,104.21875,1.5,0.46240234375,282.03125,1.0,0.99560546875,220.78125,1.0,0.65087890625,109.21875,1.0,0.07470703125,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922,Policy 0,dikesnet,696359174.0133659,0,0.0,0.0,0.48366673874075106
58.0,110.78125,1.0,0.52880859375,218.28125,1.5,0.46240234375,282.03125,1.0,0.99560546875,220.78125,1.0,0.65087890625,109.21875,1.0,0.07470703125,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923,Policy 0,dikesnet,814841544.7604086,0,0.0,0.0,0.5478069720886736
58.0,110.78125,1.0,0.52880859375,104.21875,1.5,0.46240234375,282.03125,1.0,0.99560546875,220.78125,1.0,0.65087890625,109.21875,1.0,0.07470703125,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924,Policy 0,dikesnet,818013484.3293755,0,0.0,0.0,0.5502445604876267
58.0,110.78125,1.0,0.52880859375,104.21875,1.5,0.52294921875,282.03125,1.0,0.99560546875,220.78125,1.0,0.65087890625,109.21875,1.0,0.07470703125,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925,Policy 0,dikesnet,811230873.8276087,0,0.0,0.0,0.5450845455277661
58.0,110.78125,1.0,0.52880859375,104.21875,1.5,0.46240234375,187.96875,1.0,0.99560546875,220.78125,1.0,0.65087890625,109.21875,1.0,0.07470703125,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926,Policy 0,dikesnet,818013484.3293755,0,0.0,0.0,0.5502445604876267
