A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,A.1_Expected Annual Damage,A.2_Expected Annual Damage,A.3_Expected Annual Damage,A.4_Expected Annual Damage,A.5_Expected Annual Damage,A.1_Expected number of deaths,A.2_Expected number of deaths,A.3_Expected number of deaths,A.4_Expected number of deaths,A.5_Expected number of deaths
17.0,275.73993439650496,1.5,0.9967337683897306,317.7332195789482,1.5,0.4680550665118149,46.40291138067823,1.0,0.46954128737202916,234.67783926486644,10,0.6495672789439992,256.210014594493,1.0,0.7253437470471435,4.5,3.5,3.5,0.0,21923306.083671495,60346212.533895865,151138.3818977609,0.0,0.0,0.08040956656024593,0.41583682939418254,0.0003020132891894089,0.0
126.0,175.6634697656565,10,0.37400274051063287,66.38924594086171,1.5,0.9222892402841949,317.7352913715075,1.0,0.18906769099191495,120.49651502798972,1.5,0.3339139119903458,130.93488024050419,1.5,0.614494230102259,1.5,2.5,2.5,835125395.7261196,0.0,568938436.7231336,0.0,0.0,1.4688975426416992,0.0,2.5265523392273908,0.0,0.0
113.0,299.47618340423696,1.5,0.8469611667012956,214.57081622040548,1.0,0.1563772818104152,131.79699947322595,10,0.8200142793469554,281.81560763435834,1.0,0.48815568357561273,71.49009017181515,1.5,0.8437426394374871,1.5,1.5,2.5,0.0,171409658.85615534,0.0,0.0,0.0,0.0,0.369614074977328,0.0,0.0,0.0
95.0,235.34992266587918,1.0,0.012390155664650898,67.26822878196656,10,0.932050485478254,279.04626329676756,1.0,0.5502076591205979,118.98491489854466,10,0.3948682320345032,323.541609655789,10,0.45839384421517576,2.5,1.5,1.5,1122829378.353244,0.0,0.0,0.0,0.0,1.791189091066184,0.0,0.0,0.0,0.0
71.0,332.90533782022834,1.0,0.5359365181359252,167.36481075398726,1.5,0.26521688068571153,98.15768164630045,1.5,0.5619213811163312,311.12297764446805,1.5,0.037352247210310066,170.56198142502683,1.5,0.40898857628396357,3.5,2.5,2.5,56796186.79073987,63603430.87346959,0.0,51192623.553979814,0.0,0.12560172387137916,0.18213520802107275,0.0,0.06493817050328252,0.0
28.0,208.52601287938495,10,0.3497480904004999,223.96873697589243,10,0.7852798792746294,163.5502897625491,1.0,0.3492909457988663,118.81509295595932,10,0.05231148264084397,263.8005238724377,10,0.14840479037205673,2.5,1.5,1.5,909185813.5672035,0.0,18086710.490976475,18167927.12419032,0.0,1.4665536522843468,0.0,0.07629933100542365,0.01626070679903121,0.0
95.0,68.18570627298244,1.0,0.222535699509353,62.33405735500442,10,0.3846035707541186,140.77371636958077,1.0,0.6887461413984515,51.933979589585306,1.5,0.5465207477780102,106.72965285176137,1.5,0.4041341125270886,1.5,3.5,1.5,1059302934.0804396,17451319.306559272,0.0,0.0,1353733.2715965323,1.791189091066184,0.04150284464479511,0.0,0.0,0.003119726256306272
91.0,131.00932396463668,1.5,0.6530566621506451,247.99508060451288,1.5,0.7373722081816314,257.2645560884199,1.0,0.3583764153931395,65.14260733863128,1.5,0.11485029144232475,311.8072924902718,1.0,0.5562830556224471,4.5,4.5,4.5,13240881.928697828,7834818.642665827,119346808.25914033,33248541.931126446,0.0,0.04275430134226069,0.03388434029111281,0.9362723705733029,0.0634483374968946,0.0
9.0,198.4671772246448,1.0,0.11290927528999802,315.35319529203304,10,0.758950339698416,244.40682845117462,1.5,0.6030121894528105,264.3711580081435,1.5,0.08989731277299437,180.35100274215,1.0,0.39304311414917087,1.5,1.5,1.5,1206161469.9961646,0.0,0.0,3128737.950595381,0.0,1.7736861526085117,0.0,0.0,0.0029334195111733567,0.0
18.0,218.80944938281306,10,0.0008944509994705177,102.36176949366319,1.5,0.18516438317706213,187.73585364202702,1.5,0.11599182259027534,197.2634038011875,1.0,0.9353816655751908,157.23216629093838,1.5,0.49445210014081414,4.5,3.5,2.5,765753389.1766319,3707119.788052082,56449499.347106524,0.0,0.0,1.7924142082492363,0.01145267585988691,0.3299078904278849,0.0,0.0
47.0,132.62783822154188,10,0.3872070176962302,55.494833518471935,1.5,0.7343322211871586,51.20066311887237,1.5,0.5513201177898319,320.758245598427,10,0.6855321744238216,131.16396302786643,10,0.2894307048465138,4.5,2.5,4.5,323399150.30596733,0.0,0.0,0.0,18252049.14785881,0.8235396417378542,0.0,0.0,0.0,0.061519857315872645
95.0,71.35820103680001,1.0,0.07133135121056451,236.3835418511582,1.0,0.27443622555963865,195.64488749400024,1.5,0.1845290475219126,71.07481197834554,10,0.15666513921678255,118.41576857750684,1.5,0.46702151990881213,3.5,4.5,2.5,765367270.972466,22563655.335544437,170756551.63746768,753367.4032881801,0.0,1.791189091066184,0.07289005807205959,1.0255566863818102,0.0011615392059157411,0.0
87.0,204.2164497768681,10,0.684397994264009,222.79932640946285,10,0.4165811801138517,193.69420536146407,1.0,0.2331210592671024,183.06106291625983,1.5,0.014666199237119208,328.12720133107786,10,0.565576882420536,4.5,2.5,2.5,17853649.471236087,37282533.991195425,472545038.59987956,41344273.51530631,0.0,0.042546413772121296,0.11495353120847737,2.649989668654848,0.052115109648855684,0.0
107.0,153.49268089129222,10,0.1469119926030187,74.81376542992568,10,0.6012178723190447,134.8894928789852,10,0.35877462277135913,63.47724283546708,1.5,0.1385295293812539,286.60418298357905,10,0.5260261376360943,1.5,1.5,4.5,1012340543.5456724,0.0,16385349.777398996,5270995.306855591,0.0,1.78656248152032,0.0,0.07660161929277715,0.006144580667148212,0.0
74.0,234.83798114192396,10,0.7087269068929937,280.19740945950633,1.0,0.15531427202957251,313.28557124774295,1.5,0.6974112343251377,45.06822503456655,1.5,0.21725273817007593,280.5122977969492,1.0,0.03969293870545507,4.5,3.5,3.5,15209800.578308525,124965077.09367654,0.0,729262.546741388,171211684.2945445,0.042850713926605506,0.43273300160430284,0.0,0.001242123620460001,0.5583816440128868
7.0,234.093828984735,1.0,0.3904110418394414,124.7932491371946,1.5,0.34934721879486597,340.34459505547125,1.5,0.19132874120774154,96.02049235609229,1.0,0.39882171225325125,67.32219489590075,10,0.769779056023996,3.5,1.5,4.5,445963552.525295,653526.5213169788,478708621.6701863,0.0,0.0,0.9535179166756,0.0018763656185858827,2.564690044422974,0.0,0.0
40.0,186.67911063055118,1.5,0.42363321169687435,136.04931968219574,1.0,0.2736485880596327,73.9349472597415,1.5,0.4515106834569227,272.4880080357326,1.5,0.13566209460786605,138.77904803837427,1.5,0.6202717526747641,4.5,1.5,2.5,253364330.7630983,35219076.67306271,13805227.9086448,31864075.33447382,0.0,0.5121012249459878,0.09376488417539527,0.07175717125414083,0.04086858704660072,0.0
46.0,40.011945645045856,1.5,0.908001303179912,315.9429290903286,1.5,0.5236654179722577,297.2927611075071,10,0.44732640672075624,186.9947806273095,1.0,0.5445726221914415,221.30087800883456,1.5,0.8522746455059549,1.5,3.5,3.5,0.0,22610104.271419503,77447782.76698986,183273.72256666777,0.0,0.0,0.06484149500156636,0.414144114762697,0.00027203412294748535,0.0
130.0,65.7245601939261,1.0,0.45081338877447225,262.43356315737697,10,0.4038988883562822,166.9825429926917,10,0.04656778179640445,159.22387820583515,1.0,0.02330011652387577,80.6081030712464,10,0.6900260375951048,3.5,4.5,3.5,94539318.54408497,17101555.076271247,498245465.07736003,934898.8881534027,0.0,0.25384450872675146,0.06143999371169387,3.239445070017758,0.001094498671424226,0.0
45.0,324.6605270288057,1.5,0.44027507514853886,282.9607347208314,10,0.8329849345405632,229.6661390579993,10,0.9580738995544874,337.1820371149037,1.5,0.085350862398697,97.52851318278023,1.5,0.14905200489763476,3.5,2.5,4.5,169300672.7153708,0.0,0.0,41461551.710244864,15261568.129807318,0.4155238242178216,0.0,0.0,0.06324153785661865,0.04736076278207592
27.0,135.85004306285975,10,0.836649544874133,101.62586675558248,10,0.8710561268195937,173.20449684173605,1.5,0.3853104841687038,66.89639106152163,10,0.10251798696263645,303.7491741402794,1.5,0.9260038102316427,1.5,1.5,1.5,4077529.443674183,7323581.001014313,174468601.52113467,68261672.26365516,0.0,0.006722191117823743,0.016409554348825878,0.6961125304253091,0.06615858370521593,0.0
7.0,92.21598401079504,1.5,0.2609396038895808,329.8079780633645,10,0.00047497434875546935,333.74107903573395,1.5,0.12393522062475687,188.16219723535278,1.5,0.54733787407805,51.784354363193465,1.0,0.6485070831261202,2.5,4.5,2.5,837731552.5404807,265286096.64856878,0.0,0.0,0.0,1.8152687005993555,0.7167566035134825,0.0,0.0,0.0
124.0,102.9850276685523,10,0.32042976302863363,311.1392789362939,1.0,0.0334970659553309,209.24541743628552,1.5,0.21061436163748934,320.07285172062234,10,0.1261252452047491,37.96382807303324,10,0.9902858902992288,4.5,3.5,4.5,656042792.6563911,212023653.50103247,33993394.13614441,0.0,0.0,1.7879831487362732,0.7256927709970746,0.23435011200363287,0.0,0.0
64.0,190.3915651645408,10,0.05309028959592788,295.0854096186742,1.5,0.3328514811182461,69.40091519292164,10,0.451783576866036,91.31165919572713,10,0.0956342364798655,213.20165725812376,1.0,0.6986937101910607,3.5,4.5,1.5,862856842.8361384,0.0,0.0,3184072.68913312,0.0,1.803607854830712,0.0,0.0,0.0041999074799536846,0.0
82.0,88.06544618193348,1.5,0.9920893425601033,305.7684256593273,10,0.6077754262583928,242.6389004427379,1.0,0.4316353897526831,304.0495683130997,1.5,0.5832636645167455,201.43168470471028,1.0,0.4060240662370349,4.5,1.5,1.5,0.0,17470369.038807325,107849909.28519532,590327.7741039479,1357730.825328764,0.0,0.045224653516400204,0.5154140468006017,0.0007904416662195821,0.003282024311889249
18.0,74.20810504955834,10,0.7545214040067595,43.59771409805954,1.5,0.8782802176944285,191.72310158034722,10,0.1325298537409504,97.97312579380359,1.5,0.5593668547828737,138.80965000268577,10,0.5807064104067623,2.5,1.5,4.5,2990809.2289417125,5501353.107265228,663134714.0004863,0.0,0.0,0.006470451002195416,0.016125203368776007,3.3083006847041254,0.0,0.0
61.0,243.82919856157528,10,0.44391613618770165,182.61543178186352,1.5,0.5475496439221919,298.3505391564532,1.0,0.453996715963498,92.00681715003563,1.5,0.7125051778019449,115.27830023603582,1.0,0.4802648241359123,1.5,1.5,1.5,264281278.65912762,0.0,30309772.950366057,0.0,0.0,0.40685170086404193,0.0,0.11980254368810175,0.0,0.0
18.0,317.45339882750335,10,0.13964895621001558,180.25610459830955,1.5,0.06614165394086308,155.2285491885087,1.5,0.3787748088421484,289.70994278156934,10,0.5462309695416554,79.16682669096929,1.5,0.05619160320813056,2.5,2.5,2.5,937728431.8777544,3860054.3026901,0.0,0.0,0.0,1.7924142082492363,0.00899208667875596,0.0,0.0,0.0
2.0,269.70083255952386,1.0,0.4608394340565177,232.29323488073618,1.0,0.8124037035875397,152.74652779695046,1.5,0.4985482331721793,316.327519252055,1.0,0.24414260312185174,52.540769772288215,1.0,0.236465550648567,2.5,3.5,1.5,135295276.13372293,0.0,10435469.1159186,26482352.32840723,42160924.911231264,0.2659770769221233,0.0,0.052362524111264006,0.03373256478254364,0.10503075144132712
36.0,155.2449957467366,1.0,0.11800431445764452,199.32170543767188,1.5,0.4467416601664293,317.8996499052881,1.0,0.7225913603190144,107.91863089398785,1.5,0.1920064101012151,281.25485566020063,1.0,0.19244819329576687,2.5,3.5,3.5,807639669.516501,0.0,0.0,3840400.7245178586,3696508.101425542,1.784069585957834,0.0,0.0,0.0057154550419308515,0.010886671919507256
23.0,40.59836096284309,1.5,0.4193145600207982,248.31977736501344,1.5,0.4666762522306299,72.48749232408886,1.5,0.9068626868255004,254.21168001092798,1.0,0.6345411677895886,335.44208706637414,1.0,0.3645642868397526,1.5,3.5,4.5,251663631.07436243,16530043.902323911,0.0,0.0,25319867.411181986,0.5459202756857533,0.049339896978033385,0.0,0.0,0.07195814834877347
47.0,36.668785392669086,1.0,0.10062030020670926,86.44986727657528,1.5,0.27311915563693645,70.1054985202013,1.0,0.029118133447868164,226.82389944960573,10,0.7684111758112618,290.87787253497487,1.5,0.45827724041247364,3.5,2.5,1.5,970083884.5715468,41996933.64680293,673122915.1608136,0.0,0.0,1.799496126803149,0.10846849105458747,3.1456284551116735,0.0,0.0
7.0,120.48159483202235,1.0,0.9772051153908315,219.38694446683343,1.0,0.012216237198152296,134.7419183720146,1.0,0.9235056760527484,73.39504635212434,1.0,0.7866834405775818,251.4113212818779,10,0.032586850386505856,1.5,2.5,2.5,0.0,359397531.7591865,0.0,0.0,0.0,0.0,0.8167726441739149,0.0,0.0,0.0
5.0,243.21051869657126,10,0.9745682007920428,82.02997887786032,1.5,0.7398409779140068,323.19723156070074,1.0,0.633485000908113,151.63172194654237,1.0,0.6053377047174923,181.7697534074808,1.5,0.5368918753673416,2.5,4.5,4.5,0.0,6589839.374351377,17551338.723391503,3115546.3298675893,24222486.59932796,0.0,0.024314865643935604,0.12090095355634334,0.006092189838588487,0.08358919894732594
70.0,161.34931506823193,1.0,0.18392968513323818,293.47564710785196,1.0,0.5686057172885762,59.84349513972989,1.5,0.4697029986102603,327.46176140854874,1.5,0.4873281381192906,41.65173463143132,1.5,0.26442155907709425,4.5,1.5,3.5,869638896.9586384,0.0,1299918.027281601,0.0,7224079.27744065,1.8213913851803265,0.0,0.0072807372920070355,0.0,0.02042185272586857
11.0,42.91161374800265,10,0.1090996764274252,99.50539918843789,1.0,0.5766502777719429,338.9729850035513,10,0.41689096037760814,299.9770137702528,1.0,0.6676463919405344,331.21630081606446,1.0,0.05845720027641842,1.5,2.5,3.5,966863436.2838484,8591796.000986286,56918730.86452711,0.0,170430674.68305656,1.7920878690187696,0.023007478212613945,0.28393946435466405,0.0,0.4143479753817505
118.0,103.58593120698562,1.0,0.42002824061838595,148.2385083234596,10,0.9122936737253141,38.88289855318335,1.5,0.8316565959791409,64.1566114555538,1.5,0.005581145871170931,203.24785255186407,1.0,0.705493275117458,1.5,4.5,4.5,238159059.29583597,0.0,0.0,50555972.10880752,0.0,0.5449242118239277,0.0,0.0,0.07028262626577898,0.0
81.0,172.36027425889534,1.5,0.6602196578431423,188.40792020992427,1.5,0.4713228634800129,177.79094448905798,10,0.2066289961762413,157.2457541231801,1.0,0.8827642496196602,108.63080698239817,1.0,0.6914391726380215,4.5,1.5,2.5,20068423.3653628,41544897.91216857,529147468.0823059,0.0,0.0,0.04308655400606432,0.11544563484928418,2.6787886537224823,0.0,0.0
64.0,97.78600089178033,1.5,0.18657625673375725,68.25509267338916,1.0,0.07089311076945046,82.01749017281571,10,0.5602774727007973,300.447778489925,1.5,0.492598629098517,290.75063553166615,1.0,0.6771425601027478,1.5,1.5,2.5,1128982479.3780007,176115301.46924415,0.0,0.0,0.0,1.803607854830712,0.3586566022892023,0.0,0.0,0.0
34.0,190.8522922488983,1.0,0.8576062988738886,179.90604489411464,1.5,0.6376164317173068,60.26791526090266,10,0.31612577817023607,39.583590526824196,1.0,0.6878329797655975,166.33111806668745,1.0,0.6982435913794903,2.5,4.5,4.5,0.0,12488526.58601208,173213760.7524795,0.0,0.0,0.0,0.045791531944480525,1.1479771955827047,0.0,0.0
87.0,135.38646985272578,1.0,0.9285652790278668,328.48839727505685,1.5,0.1365438437644187,240.4243996309975,1.5,0.9659837812578003,252.61608196771934,10,0.3092007130533657,281.42980021329834,10,0.1043650590722543,4.5,3.5,2.5,0.0,213856289.07539612,0.0,0.0,0.0,0.0,0.6642891813144929,0.0,0.0,0.0
37.0,99.58848317757247,1.0,0.6978268680550468,36.15126335869845,1.5,0.6766643210331152,143.88702571514608,1.0,0.30722266695949263,70.53702680156472,10,0.8159990918247844,150.4622961477408,10,0.522558790483319,2.5,1.5,4.5,19731222.73672276,11812073.052193651,238676940.96784773,0.0,0.0,0.04224421098538646,0.03397288420716964,1.23383013758741,0.0,0.0
33.0,189.41976341227746,1.5,0.7944957795596583,113.14243311060974,10,0.77731725393368,245.63207570152633,1.0,0.4327937794353137,290.75881299151575,10,0.21275915536392906,50.707344174717846,10,0.5050313070014373,1.5,3.5,3.5,3015729.0335658975,11674342.359869126,129560346.57621641,29767889.0154077,0.0,0.006688636572150486,0.03454789750324677,0.6956757036777816,0.04063793025055097,0.0
5.0,226.43030308765404,1.5,0.484959862636431,229.29365238597035,1.5,0.5368913171996799,260.8244627289099,10,0.3486298762915231,152.74002426522364,10,0.3380309328597338,183.71413795284897,10,0.09530834950773763,4.5,3.5,2.5,75063974.55863684,13686413.621633258,107380782.96844625,6185658.8455055775,125313857.66337597,0.18698113594429175,0.04541259500459609,0.6706707509777576,0.01003462858124684,0.3875540258669106
80.0,252.0132381069792,10,0.15993944810644825,206.8068203192106,1.5,0.13857364969717578,267.8303254886117,10,0.7391304399536339,149.89787807391372,1.5,0.7108624813894956,271.5193025345924,1.0,0.8055176519688874,4.5,2.5,3.5,765586552.2932798,1410149.027602492,0.0,0.0,0.0,1.7918338690307025,0.00425653763172871,0.0,0.0,0.0
87.0,81.74337383880108,10,0.17086686150737987,206.1625237783024,1.0,0.5968447491837829,304.76779475335104,1.0,0.5425465689463073,130.07013862209456,1.0,0.6023473661840058,131.01440404743363,1.0,0.2628947501812327,4.5,4.5,2.5,727111952.3519335,4055948.850278581,7860943.013374688,0.0,34811272.07949525,1.8118261751608795,0.014392602963729698,0.053365465541111066,0.0,0.11769590738041326
25.0,272.95098984514834,1.0,0.859734084714675,90.93210718166392,1.0,0.040074673453152104,304.18859854242237,1.0,0.9933928228345233,158.2116754734078,1.0,0.07657425255192876,164.03555907833754,1.5,0.45318538737374536,1.5,1.5,4.5,0.0,352041431.06704164,0.0,12179015.982463688,0.0,0.0,0.8101542892488032,0.0,0.013840700617745779,0.0
64.0,221.9172585178227,1.5,0.4212773985233333,279.38157420329304,10,0.4592618157213127,191.88738116646482,1.5,0.9237841518254175,287.3954322392941,1.5,0.5575961045417894,245.21685097897335,10,0.0018047763163404266,4.5,1.5,2.5,269771897.7552798,6220363.98405079,0.0,0.0,372924537.3405137,0.5446326971082619,0.016909315824925712,0.0,0.0,0.9294296454179447
118.0,63.42520433305631,10,0.7243641786173473,162.755125897576,1.5,0.34281103691606907,157.8052590412509,10,0.20886201966469606,125.86818485781001,1.0,0.9722410834838121,327.66593936191754,1.0,0.006540113809398277,4.5,2.5,3.5,6805218.134219353,56010011.17985649,436116370.56389856,0.0,247894562.09010297,0.01765041602117553,0.18404095454255243,2.648027650636352,0.0,0.7144348818494431
82.0,67.76307138766646,1.0,0.7290610904682416,341.98127420915193,1.5,0.6613281293674912,143.6535774197289,1.5,0.9587812972026682,290.5636363526813,10,0.9107558979458591,69.03410034385428,1.0,0.0832150373749139,4.5,4.5,1.5,7107937.994928731,10419377.390035715,0.0,0.0,216416758.54938215,0.017300413608065463,0.03394810521985684,0.0,0.0,0.6392325086641257
110.0,345.72255082428757,1.5,0.18954809356574528,110.73937757977583,1.0,0.8956658118018327,189.7001367408612,1.5,0.6301544058376539,116.16119328244389,1.5,0.040749088671179635,104.60660128766482,1.0,0.21736021728496174,1.5,4.5,2.5,933317819.0488507,0.0,0.0,0.0,0.0,1.819687919621563,0.0,0.0,0.0,0.0
116.0,97.07821633758574,10,0.5784886598084499,221.98493752262235,1.5,0.6727042951331954,89.5838810647787,10,0.9140353043498346,234.7082794844767,1.0,0.5453746210045236,67.57474090658184,1.5,0.020741206931087646,2.5,3.5,4.5,32080055.338164333,9597384.208457766,1213201.181141294,2907449.040830098,282331584.85977876,0.08105724848883164,0.03256416231353805,0.007895043338301311,0.005247250468923747,0.8678918300332216
93.0,322.44142288278783,1.5,0.5344866481308133,174.1127077650101,10,0.2668028478927554,129.79417558161734,1.5,0.05737790898827619,299.5720405459105,10,0.5249053375775553,261.7308889201374,10,0.23055436903614263,3.5,1.5,3.5,58078331.07272197,65459249.39579901,645631078.0431147,0.0,0.0,0.12402110149430065,0.18081538137319447,3.2747197490668594,0.0,0.0
103.0,165.31878292902834,1.5,0.6326342919067837,233.2653656675114,1.5,0.6333371710998157,92.42685554248095,1.0,0.8107375044529883,103.58590757659931,10,0.6286652094863755,50.2899478387615,1.5,0.24418052312342525,1.5,3.5,2.5,20504630.65148656,12267171.100749146,17536834.627111856,2702350.961395234,119219371.62502101,0.04180011922728018,0.03334229653030418,0.09007223343681058,0.00396374119092114,0.30209092190825837
93.0,223.82702443182606,1.5,0.5927111031062411,306.3770404434134,1.5,0.2725956282402404,291.35088481802455,10,0.48856612433644264,265.46645536876724,1.5,0.28325071229951143,84.79316740313564,1.0,0.12480307276578337,2.5,3.5,3.5,35006781.60240274,58826252.40450976,8782092.251186593,14537751.801659744,116781627.04197463,0.08403389875786571,0.18140257004170268,0.052738941401370344,0.021973708373661895,0.3425756836095315
99.0,298.82446053973115,1.5,0.030272455277184102,48.8541834735102,1.5,0.8278695959098499,250.35552197180098,1.0,0.8953440731033775,59.41284975919191,1.0,0.024747488962124885,92.60310737923534,1.0,0.31807431160196514,1.5,1.5,3.5,1070259267.0525652,0.0,0.0,1007003.8135959139,0.0,1.8145503347567087,0.0,0.0,0.000769393646109913,0.0
40.0,341.6712607064183,1.0,0.5618266869422608,223.71666144535038,1.5,0.5256404631367363,72.04309951442983,1.0,0.6371537978183002,229.76750924144574,10,0.9074969141612197,101.32680052980527,10,0.9000045961186997,4.5,2.5,1.5,40070301.64310976,22988893.22424339,18056078.442645356,0.0,0.0,0.08465053170036264,0.06434781512142665,0.09635627459329157,0.0,0.0
12.0,256.9177534794742,1.5,0.013647649443863059,131.41535945417843,10,0.27029211573014983,188.40071382133695,10,0.03326146094910398,198.6464760609624,10,0.6290993035225764,310.10352934902204,10,0.6404548971727453,1.5,2.5,2.5,1037663383.9600515,0.0,255704229.66745764,0.0,0.0,1.8079252723995727,0.0,1.0930657931099463,0.0,0.0
111.0,68.84582906872103,10,0.9766543228461271,45.187908161861415,1.5,0.689616700887838,272.66556395189235,1.0,0.4937672433581406,266.49513860798703,1.5,0.01312361242678632,214.31904017895738,10,0.2730703665655384,2.5,1.5,2.5,0.0,13116123.365729788,49232586.859171286,56897519.222789325,0.0,0.0,0.033553541864637805,0.23336927789522377,0.06007640524255659,0.0
22.0,238.02170973983374,1.5,0.19386597072064324,89.62261244911528,10,0.6158101888611897,81.63099607139728,1.5,0.48879623823808904,235.18160933433916,1.0,0.38824301180558196,138.26987697719778,10,0.9861518502945056,2.5,4.5,3.5,762953653.2899601,0.0,0.0,0.0,0.0,1.784184742606564,0.0,0.0,0.0,0.0
115.0,257.62682820809954,1.0,0.6791476188766313,322.0403958862925,10,0.4185443673766835,345.58038907729207,1.5,0.5486423352230505,55.345354931041214,10,0.3077578279132795,112.4770205708211,1.5,0.4152840654187766,4.5,4.5,1.5,16710803.011568362,27360120.361574993,10379567.059594054,13894888.380914815,0.0,0.04026083916415359,0.08576270585046589,0.061809105593341004,0.021325715322410274,0.0
82.0,198.87655680858734,1.5,0.3064536170579595,245.44475298662826,1.0,0.1746001020171932,279.67301265144863,1.0,0.7306978799000607,105.6112749699681,1.5,0.5458007619045147,251.30735718519006,1.0,0.5707470511058493,4.5,4.5,1.5,811818968.7953897,11848943.570732046,0.0,0.0,0.0,1.7871308116078668,0.034606302330042846,0.0,0.0,0.0
61.0,330.56852612454026,1.5,0.10853253469721112,282.0841075713597,1.5,0.09660504435906073,101.56126268795748,1.5,0.8180710752139174,275.14848248481667,10,0.2787810799993794,125.67066822305878,1.5,0.24646991527934703,4.5,4.5,4.5,610178640.5636237,0.0,0.0,0.0,0.0,1.783961300364304,0.0,0.0,0.0,0.0
90.0,285.9243850678479,1.5,0.9701077133013438,347.71940626647455,1.0,0.9362553334739313,237.10677408478506,1.5,0.6857927817053102,273.0850732527957,10,0.11962683488352724,69.5178737009447,10,0.2648336961503386,3.5,2.5,3.5,0.0,4808712.42011329,26781789.722246338,31377067.101121895,2598612.9465927114,0.0,0.01595368209231299,0.16403681012301943,0.04767504733580087,0.007741980016498296
9.0,134.6789381595094,1.5,0.16958442139019175,202.67645914207895,1.0,0.6488053876068598,221.8780893263872,1.0,0.35310049251833026,155.9404185077178,1.5,0.8860153432246664,180.1668440181385,1.5,0.7656443406157575,2.5,1.5,2.5,1022031042.2333289,0.0,23476181.596038036,0.0,0.0,1.7736861526085117,0.0,0.10828482843764656,0.0,0.0
11.0,330.00910240499474,10,0.4985420837936991,134.38947964290242,1.5,0.9548338153640333,269.3237243196693,10,0.9424471796593621,220.9498866894395,1.0,0.6581964071473275,265.0405784531299,10,0.4458452676733903,2.5,2.5,4.5,66864654.492428124,0.0,0.0,0.0,15656009.085239168,0.15479391061470085,0.0,0.0,0.0,0.04622482900286418
107.0,126.43331246789583,1.0,0.24107389097200854,108.73546070826431,10,0.2844565032326678,77.14615253621531,1.5,0.17379070854567713,189.70649051837884,1.5,0.7844445852103272,242.89185796145887,1.0,0.27209975788936325,4.5,2.5,1.5,919748192.213918,10745912.578124579,119388646.50459093,0.0,0.0,1.78656248152032,0.02866015011501188,0.5955535499062035,0.0,0.0
60.0,57.70211318669156,10,0.379183440163148,78.5926334998243,1.5,0.07372461588482318,235.95419646263122,10,0.9338957986253039,170.97487464774042,1.0,0.31339734250150725,301.2323755671071,10,0.7006713412179986,4.5,3.5,2.5,398529616.5475052,261575530.77320877,0.0,365041.6443505793,0.0,0.955838198952315,0.790907363011075,0.0,0.0005869787102677043,0.0
77.0,198.04561710594373,1.0,0.5547040162412935,150.2833111878586,1.5,0.2212627685352844,291.26845556266784,1.5,0.49940004964553936,329.3507578206644,1.0,0.1374726596415305,312.08452944632194,1.5,0.7000027569762157,2.5,3.5,3.5,34413462.0451445,87158511.67103228,1237250.048718419,26929360.501971126,0.0,0.08234782710153729,0.26446331818765345,0.007379587434539662,0.03922710702091085,0.0
22.0,228.342804730154,10,0.17591889824763812,156.55731469513458,1.0,0.4228922543679663,158.12208831924772,1.5,0.4024221842744365,98.80996383075083,10,0.29181905843924644,130.28790815978027,10,0.38476141631084426,4.5,1.5,3.5,855447936.0475746,0.0,0.0,0.0,0.0,1.784184742606564,0.0,0.0,0.0,0.0
125.0,315.94320116606747,1.0,0.5579331455118655,288.7005669216797,1.5,0.24857578150242274,92.89649652031656,1.0,0.8940108138351349,257.9558556870009,1.0,0.17544698492752145,87.62564146994998,1.0,0.7627017430751049,4.5,4.5,1.5,46762352.511955574,80114886.15693529,0.0,29915755.198662896,0.0,0.11141156297583446,0.24388359411091187,0.0,0.04412232488750306,0.0
4.0,184.8239100061133,1.0,0.6048608276204536,45.83283577281324,1.5,0.856984605049859,230.93001937934903,1.5,0.3911479973321432,273.6852460252112,1.0,0.3731370963639879,285.58116519786483,10,0.3054161799593296,1.5,4.5,4.5,25510305.495008964,2882087.3987735854,115073266.02283277,7846570.371355099,0.0,0.061227688950077575,0.009489291313116394,0.680418986619775,0.011998180072211553,0.0
99.0,261.50848164434404,10,0.8087337005892242,33.941709464214306,1.0,0.7658076639118532,182.86259776365677,10,0.6580809968760096,335.0042202818853,1.0,0.6880451111772452,102.82683294171073,10,0.577577881326409,1.5,3.5,4.5,2849807.7652126965,11063202.480134984,32492529.08492492,3295877.3906515874,38006025.5084186,0.006645216397494939,0.034360794263022715,0.1875959566102065,0.005567122978765268,0.11056046399026076
62.0,290.79864417503126,1.5,0.4947715603613102,89.32423654966786,10,0.18965179682943717,182.41966398747263,1.0,0.4772377952252939,148.91976929384612,10,0.16868702854201864,144.77128622806217,1.5,0.8622266901473125,4.5,1.5,3.5,81695806.21910504,122694427.70308192,7888195.66823381,25765090.41868887,0.0,0.18232420663278348,0.34834152529879037,0.04429142214290938,0.035332289051642075,0.0
